index,group
6706,NA-NA
6707,Neurons-Ctrl
6708,NA-NA
6709,Proliferating-Ctrl
6710,Neurons-Ctrl
6711,Progs.-Ctrl
6712,Progs.-Ctrl
6713,Progs.-Ctrl
6714,NA-NA
6715,RG-Ctrl
6716,Neurons-Ctrl
6717,NA-NA
6718,NA-NA
6719,Neurons-Ctrl
6720,RG-Ctrl
6721,NA-NA
6722,Progs.-Ctrl
6723,Neurons-Ctrl
6724,Progs.-Ctrl
6725,NA-NA
6726,NA-NA
6727,Progs.-Ctrl
6728,Neurons-Ctrl
6729,NA-NA
6730,NA-NA
6731,NA-NA
6732,RG-Ctrl
6733,Progs.-Ctrl
6734,NA-NA
6735,Progs.-Ctrl
6736,Proliferating-Ctrl
6737,NA-NA
6738,Neurons-Ctrl
6739,RG-Ctrl
6740,NA-NA
6741,Neurons-Ctrl
6742,Progs.-Ctrl
6743,Neurons-Ctrl
6744,Proliferating-Ctrl
6745,RG-Ctrl
6746,Progs.-Ctrl
6747,NA-NA
6748,Neurons-Ctrl
6749,Progs.-Ctrl
6750,NA-NA
6751,NA-NA
6752,NA-NA
6753,Proliferating-Ctrl
6754,Proliferating-Ctrl
6755,NA-NA
6756,RG-Ctrl
6757,Proliferating-Ctrl
6758,Progs.-Ctrl
6759,NA-NA
6760,NA-NA
6761,RG-Ctrl
6762,RG-Ctrl
6763,NA-NA
6764,NA-NA
6765,Progs.-Ctrl
6766,NA-NA
6767,NA-NA
6768,NA-NA
6769,NA-NA
6770,Neurons-Ctrl
6771,RG-Ctrl
6772,Progs.-Ctrl
6773,NA-NA
6774,NA-NA
6775,Neurons-Ctrl
6776,Progs.-Ctrl
6777,Neurons-Ctrl
6778,NA-NA
6779,RG-Ctrl
6780,NA-NA
6781,RG-Ctrl
6782,RG-Ctrl
6783,RG-Ctrl
6784,RG-Ctrl
6785,NA-NA
6786,NA-NA
6787,Progs.-Ctrl
6788,NA-NA
6789,RG-Ctrl
6790,Progs.-Ctrl
6791,NA-NA
6792,Progs.-Ctrl
6793,NA-NA
6794,NA-NA
6795,NA-NA
6796,NA-NA
6797,RG-Ctrl
6798,NA-NA
6799,NA-NA
6800,NA-NA
6801,Proliferating-Ctrl
6802,NA-NA
6803,Progs.-Ctrl
6804,Progs.-Ctrl
6805,Neurons-Ctrl
6806,Neurons-Ctrl
6807,Neurons-Ctrl
6808,Astrocytes-Ctrl
6809,NA-NA
6810,RG-Ctrl
6811,NA-NA
6812,NA-NA
6813,NA-NA
6814,Progs.-Ctrl
6815,NA-NA
6816,NA-NA
6817,Progs.-Ctrl
6818,Neurons-Ctrl
6819,NA-NA
6820,RG-Ctrl
6821,NA-NA
6822,RG-Ctrl
6823,NA-NA
6824,NA-NA
6825,Progs.-Ctrl
6826,NA-NA
6827,Proliferating-Ctrl
6828,NA-NA
6829,NA-NA
6830,NA-NA
6831,RG-Ctrl
6832,RG-Ctrl
6833,NA-NA
6834,Progs.-Ctrl
6835,Proliferating-Ctrl
6836,Myeloid-Ctrl
6837,Progs.-Ctrl
6838,NA-NA
6839,Neurons-Ctrl
6840,NA-NA
6841,NA-NA
6842,Neurons-Ctrl
6843,Progs.-Ctrl
6844,Proliferating-Ctrl
6845,Progs.-Ctrl
6846,RG-Ctrl
6847,Progs.-Ctrl
6848,Progs.-Ctrl
6849,Proliferating-Ctrl
6850,RG-Ctrl
6851,RG-Ctrl
6852,Proliferating-Ctrl
6853,Progs.-Ctrl
6854,RG-Ctrl
6855,Proliferating-Ctrl
6856,RG-Ctrl
6857,Neurons-Ctrl
6858,NA-NA
6859,NA-NA
6860,RG-Ctrl
6861,NA-NA
6862,Progs.-Ctrl
6863,Proliferating-Ctrl
6864,NA-NA
6865,Neurons-Ctrl
6866,NA-NA
6867,Neurons-Ctrl
6868,NA-NA
6869,NA-NA
6870,NA-NA
6871,NA-NA
6872,Neurons-Ctrl
6873,Astrocytes-Ctrl
6874,Progs.-Ctrl
6875,Progs.-Ctrl
6876,NA-NA
6877,NA-NA
6878,NA-NA
6879,NA-NA
6880,Progs.-Ctrl
6881,NA-NA
6882,RG-Ctrl
6883,RG-Ctrl
6884,NA-NA
6885,NA-NA
6886,Proliferating-Ctrl
6887,Neurons-Ctrl
6888,Progs.-Ctrl
6889,NA-NA
6890,Neurons-Ctrl
6891,Myeloid-Ctrl
6892,Progs.-Ctrl
6893,NA-NA
6894,NA-NA
6895,NA-NA
6896,RG-Ctrl
6897,Neurons-Ctrl
6898,NA-NA
6899,Neurons-Ctrl
6900,Progs.-Ctrl
6901,NA-NA
6902,Progs.-Ctrl
6903,NA-NA
6904,RG-Ctrl
6905,Progs.-Ctrl
6906,Mural-Ctrl
6907,Progs.-Ctrl
6908,RG-Ctrl
6909,Progs.-Ctrl
6910,Proliferating-Ctrl
6911,Proliferating-Ctrl
6912,Neurons-Ctrl
6913,NA-NA
6914,NA-NA
6915,RG-Ctrl
6916,NA-NA
6917,Progs.-Ctrl
6918,NA-NA
6919,Progs.-Ctrl
6920,NA-NA
6921,NA-NA
6922,NA-NA
6923,NA-NA
6924,RG-Ctrl
6925,NA-NA
6926,NA-NA
6927,RG-Ctrl
6928,Progs.-Ctrl
6929,Proliferating-Ctrl
6930,Myeloid-Ctrl
6931,NA-NA
6932,Progs.-Ctrl
6933,NA-NA
6934,RG-Ctrl
6935,Progs.-Ctrl
6936,Progs.-Ctrl
6937,NA-NA
6938,Proliferating-Ctrl
6939,Progs.-Ctrl
6940,Neurons-Ctrl
6941,Progs.-Ctrl
6942,Progs.-Ctrl
6943,RG-Ctrl
6944,RG-Ctrl
6945,NA-NA
6946,NA-NA
6947,NA-NA
6948,Progs.-Ctrl
6949,Progs.-Ctrl
6950,Neurons-Ctrl
6951,NA-NA
6952,NA-NA
6953,Progs.-Ctrl
6954,NA-NA
6955,NA-NA
6956,Progs.-Ctrl
6957,Proliferating-Ctrl
6958,Proliferating-Ctrl
6959,Progs.-Ctrl
6960,RG-Ctrl
6961,Proliferating-Ctrl
6962,RG-Ctrl
6963,Progs.-Ctrl
6964,NA-NA
6965,Proliferating-Ctrl
6966,NA-NA
6967,Proliferating-Ctrl
6968,NA-NA
6969,Proliferating-Ctrl
6970,RG-Ctrl
6971,Progs.-Ctrl
6972,NA-NA
6973,RG-Ctrl
6974,Neurons-Ctrl
6975,Progs.-Ctrl
6976,NA-NA
6977,NA-NA
6978,RG-Ctrl
6979,NA-NA
6980,Neurons-Ctrl
6981,Progs.-Ctrl
6982,NA-NA
6983,Neurons-Ctrl
6984,NA-NA
6985,Neurons-Ctrl
6986,RG-Ctrl
6987,Progs.-Ctrl
6988,Progs.-Ctrl
6989,Neurons-Ctrl
6990,Progs.-Ctrl
6991,NA-NA
6992,RG-Ctrl
6993,RG-Ctrl
6994,Proliferating-Ctrl
6995,NA-NA
6996,NA-NA
6997,NA-NA
6998,NA-NA
6999,Mural-Ctrl
7000,Progs.-Ctrl
7001,Neurons-Ctrl
7002,NA-NA
7003,Proliferating-Ctrl
7004,NA-NA
7005,Proliferating-Ctrl
7006,Progs.-Ctrl
7007,Progs.-Ctrl
7008,NA-NA
7009,RG-Ctrl
7010,Progs.-Ctrl
7011,NA-NA
7012,Progs.-Ctrl
7013,RG-Ctrl
7014,NA-NA
7015,NA-NA
7016,Progs.-Ctrl
7017,NA-NA
7018,NA-NA
7019,Progs.-Ctrl
7020,NA-NA
7021,Neurons-Ctrl
7022,Progs.-Ctrl
7023,NA-NA
7024,NA-NA
7025,Neurons-Ctrl
7026,NA-NA
7027,NA-NA
7028,Proliferating-Ctrl
7029,NA-NA
7030,Proliferating-Ctrl
7031,Progs.-Ctrl
7032,NA-NA
7033,Progs.-Ctrl
7034,RG-Ctrl
7035,NA-NA
7036,Progs.-Ctrl
7037,RG-Ctrl
7038,NA-NA
7039,Astrocytes-Ctrl
7040,NA-NA
7041,RG-Ctrl
7042,Progs.-Ctrl
7043,RG-Ctrl
7044,Proliferating-Ctrl
7045,RG-Ctrl
7046,Neurons-Ctrl
7047,Progs.-Ctrl
7048,Progs.-Ctrl
7049,NA-NA
7050,RG-Ctrl
7051,Proliferating-Ctrl
7052,Progs.-Ctrl
7053,Progs.-Ctrl
7054,Neurons-Ctrl
7055,NA-NA
7056,Progs.-Ctrl
7057,NA-NA
7058,Neurons-Ctrl
7059,Progs.-Ctrl
7060,RG-Ctrl
7061,NA-NA
7062,Proliferating-Ctrl
7063,Mural-Ctrl
7064,NA-NA
7065,NA-NA
7066,Neurons-Ctrl
7067,Progs.-Ctrl
7068,Mural-Ctrl
7069,Progs.-Ctrl
7070,RG-Ctrl
7071,Neurons-Ctrl
7072,RG-Ctrl
7073,NA-NA
7074,NA-NA
7075,NA-NA
7076,Endothelial-Ctrl
7077,Neurons-Ctrl
7078,Progs.-Ctrl
7079,RG-Ctrl
7080,NA-NA
7081,NA-NA
7082,NA-NA
7083,Proliferating-Ctrl
7084,NA-NA
7085,RG-Ctrl
7086,NA-NA
7087,NA-NA
7088,NA-NA
7089,Neurons-Ctrl
7090,RG-Ctrl
7091,RG-Ctrl
7092,RG-Ctrl
7093,RG-Ctrl
7094,NA-NA
7095,Progs.-Ctrl
7096,NA-NA
7097,Progs.-Ctrl
7098,Myeloid-Ctrl
7099,Neurons-Ctrl
7100,Progs.-Ctrl
7101,NA-NA
7102,NA-NA
7103,NA-NA
7104,Progs.-Ctrl
7105,NA-NA
7106,Astrocytes-Ctrl
7107,RG-Ctrl
7108,Progs.-Ctrl
7109,Proliferating-Ctrl
7110,NA-NA
7111,Neurons-Ctrl
7112,NA-NA
7113,Neurons-Ctrl
7114,RG-Ctrl
7115,Mural-Ctrl
7116,RG-Ctrl
7117,Proliferating-Ctrl
7118,NA-NA
7119,NA-NA
7120,Progs.-Ctrl
7121,Progs.-Ctrl
7122,NA-NA
7123,Proliferating-Ctrl
7124,Proliferating-Ctrl
7125,Progs.-Ctrl
7126,Progs.-Ctrl
7127,NA-NA
7128,Neurons-Ctrl
7129,NA-NA
7130,NA-NA
7131,Progs.-Ctrl
7132,NA-NA
7133,Neurons-Ctrl
7134,Mural-Ctrl
7135,RG-Ctrl
7136,NA-NA
7137,NA-NA
7138,Proliferating-Ctrl
7139,Neurons-Ctrl
7140,Progs.-Ctrl
7141,Proliferating-Ctrl
7142,NA-NA
7143,NA-NA
7144,NA-NA
7145,RG-Ctrl
7146,Proliferating-Ctrl
7147,Progs.-Ctrl
7148,NA-NA
7149,NA-NA
7150,NA-NA
7151,Progs.-Ctrl
7152,NA-NA
7153,RG-Ctrl
7154,NA-NA
7155,NA-NA
7156,RG-Ctrl
7157,NA-NA
7158,Progs.-Ctrl
7159,NA-NA
7160,NA-NA
7161,Progs.-Ctrl
7162,NA-NA
7163,Proliferating-Ctrl
7164,NA-NA
7165,NA-NA
7166,NA-NA
7167,NA-NA
7168,Progs.-Ctrl
7169,Progs.-Ctrl
7170,Progs.-Ctrl
7171,RG-Ctrl
7172,Proliferating-Ctrl
7173,NA-NA
7174,Neurons-Ctrl
7175,Neurons-Ctrl
7176,Progs.-Ctrl
7177,Proliferating-Ctrl
7178,RG-Ctrl
7179,RG-Ctrl
7180,Progs.-Ctrl
7181,NA-NA
7182,NA-NA
7183,NA-NA
7184,Progs.-Ctrl
7185,Progs.-Ctrl
7186,NA-NA
7187,Proliferating-Ctrl
7188,RG-Ctrl
7189,NA-NA
7190,Progs.-Ctrl
7191,NA-NA
7192,NA-NA
7193,Neurons-Ctrl
7194,NA-NA
7195,Progs.-Ctrl
7196,Progs.-Ctrl
7197,NA-NA
7198,Proliferating-Ctrl
7199,NA-NA
7200,NA-NA
7201,NA-NA
7202,Neurons-Ctrl
7203,RG-Ctrl
7204,RG-Ctrl
7205,Myeloid-Ctrl
7206,Progs.-Ctrl
7207,NA-NA
7208,NA-NA
7209,Neurons-Ctrl
7210,Proliferating-Ctrl
7211,Neurons-Ctrl
7212,Progs.-Ctrl
7213,Neurons-Ctrl
7214,NA-NA
7215,Myeloid-Ctrl
7216,NA-NA
7217,Neurons-Ctrl
7218,Progs.-Ctrl
7219,Progs.-Ctrl
7220,NA-NA
7221,RG-Ctrl
7222,NA-NA
7223,Progs.-Ctrl
7224,Progs.-Ctrl
7225,Progs.-Ctrl
7226,Proliferating-Ctrl
7227,Progs.-Ctrl
7228,Neurons-Ctrl
7229,NA-NA
7230,Myeloid-Ctrl
7231,NA-NA
7232,NA-NA
7233,NA-NA
7234,RG-Ctrl
7235,RG-Ctrl
7236,Neurons-Ctrl
7237,NA-NA
7238,NA-NA
7239,Progs.-Ctrl
7240,Progs.-Ctrl
7241,NA-NA
7242,NA-NA
7243,NA-NA
7244,NA-NA
7245,NA-NA
7246,Proliferating-Ctrl
7247,Proliferating-Ctrl
7248,Progs.-Ctrl
7249,Proliferating-Ctrl
7250,Progs.-Ctrl
7251,Neurons-Ctrl
7252,NA-NA
7253,Progs.-Ctrl
7254,RG-Ctrl
7255,Progs.-Ctrl
7256,NA-NA
7257,NA-NA
7258,RG-Ctrl
7259,NA-NA
7260,Progs.-Ctrl
7261,NA-NA
7262,NA-NA
7263,NA-NA
7264,NA-NA
7265,Progs.-Ctrl
7266,Progs.-Ctrl
7267,Progs.-Ctrl
7268,Progs.-Ctrl
7269,NA-NA
7270,Neurons-Ctrl
7271,Progs.-Ctrl
7272,NA-NA
7273,NA-NA
7274,RG-Ctrl
7275,NA-NA
7276,NA-NA
7277,NA-NA
7278,NA-NA
7279,NA-NA
7280,Progs.-Ctrl
7281,NA-NA
7282,Proliferating-Ctrl
7283,Progs.-Ctrl
7284,Progs.-Ctrl
7285,NA-NA
7286,NA-NA
7287,Progs.-Ctrl
7288,Neurons-Ctrl
7289,NA-NA
7290,Progs.-Ctrl
7291,NA-NA
7292,Proliferating-Ctrl
7293,NA-NA
7294,Myeloid-Ctrl
7295,Progs.-Ctrl
7296,Progs.-Ctrl
7297,NA-NA
7298,NA-NA
7299,NA-NA
7300,Progs.-Ctrl
7301,NA-NA
7302,RG-Ctrl
7303,Progs.-Ctrl
7304,Neurons-Ctrl
7305,NA-NA
7306,Neurons-Ctrl
7307,Progs.-Ctrl
7308,NA-NA
7309,Proliferating-Ctrl
7310,Proliferating-Ctrl
7311,NA-NA
7312,NA-NA
7313,NA-NA
7314,NA-NA
7315,Neurons-Ctrl
7316,NA-NA
7317,Progs.-Ctrl
7318,NA-NA
7319,NA-NA
7320,NA-NA
7321,NA-NA
7322,Proliferating-Ctrl
7323,NA-NA
7324,NA-NA
7325,Neurons-Ctrl
7326,NA-NA
7327,Progs.-Ctrl
7328,NA-NA
7329,NA-NA
7330,Progs.-Ctrl
7331,NA-NA
7332,NA-NA
7333,NA-NA
7334,Myeloid-Ctrl
7335,NA-NA
7336,Neurons-Ctrl
7337,RG-Ctrl
7338,NA-NA
7339,RG-Ctrl
7340,Proliferating-Ctrl
7341,Progs.-Ctrl
7342,Progs.-Ctrl
7343,Progs.-Ctrl
7344,NA-NA
7345,NA-NA
7346,Myeloid-Ctrl
7347,NA-NA
7348,RG-Ctrl
7349,Proliferating-Ctrl
7350,RG-Ctrl
7351,Neurons-Ctrl
7352,Progs.-Ctrl
7353,Neurons-Ctrl
7354,NA-NA
7355,RG-Ctrl
7356,RG-Ctrl
7357,RG-Ctrl
7358,Progs.-Ctrl
7359,Proliferating-Ctrl
7360,NA-NA
7361,Progs.-Ctrl
7362,NA-NA
7363,Proliferating-Ctrl
7364,Progs.-Ctrl
7365,Progs.-Ctrl
7366,Progs.-Ctrl
7367,NA-NA
7368,RG-Ctrl
7369,NA-NA
7370,NA-NA
7371,NA-NA
7372,Progs.-Ctrl
7373,NA-NA
7374,Neurons-Ctrl
7375,RG-Ctrl
7376,Progs.-Ctrl
7377,Progs.-Ctrl
7378,RG-Ctrl
7379,Progs.-Ctrl
7380,Progs.-Ctrl
7381,RG-Ctrl
7382,NA-NA
7383,NA-NA
7384,NA-NA
7385,RG-Ctrl
7386,NA-NA
7387,NA-NA
7388,Progs.-Ctrl
7389,Progs.-Ctrl
7390,NA-NA
7391,NA-NA
7392,NA-NA
7393,Proliferating-Ctrl
7394,Progs.-Ctrl
7395,Neurons-Ctrl
7396,RG-Ctrl
7397,RG-Ctrl
7398,Progs.-Ctrl
7399,Progs.-Ctrl
7400,Neurons-Ctrl
7401,Progs.-Ctrl
7402,RG-Ctrl
7403,NA-NA
7404,NA-NA
7405,Proliferating-Ctrl
7406,RG-Ctrl
7407,NA-NA
7408,Myeloid-Ctrl
7409,Proliferating-Ctrl
7410,Proliferating-Ctrl
7411,NA-NA
7412,NA-NA
7413,RG-Ctrl
7414,RG-Ctrl
7415,Progs.-Ctrl
7416,Proliferating-Ctrl
7417,Proliferating-Ctrl
7418,Neurons-Ctrl
7419,Neurons-Ctrl
7420,Progs.-Ctrl
7421,NA-NA
7422,NA-NA
7423,NA-NA
7424,Progs.-Ctrl
7425,Progs.-Ctrl
7426,RG-Ctrl
7427,NA-NA
7428,Progs.-Ctrl
7429,Proliferating-Ctrl
7430,RG-Ctrl
7431,NA-NA
7432,NA-NA
7433,RG-Ctrl
7434,Proliferating-Ctrl
7435,NA-NA
7436,Progs.-Ctrl
7437,Progs.-Ctrl
7438,RG-Ctrl
7439,Progs.-Ctrl
7440,NA-NA
7441,NA-NA
7442,NA-NA
7443,NA-NA
7444,Progs.-Ctrl
7445,Progs.-Ctrl
7446,Proliferating-Ctrl
7447,Progs.-Ctrl
7448,Proliferating-Ctrl
7449,NA-NA
7450,RG-Ctrl
7451,NA-NA
7452,Progs.-Ctrl
7453,Progs.-Ctrl
7454,NA-NA
7455,Progs.-Ctrl
7456,RG-Ctrl
7457,Myeloid-Ctrl
7458,NA-NA
7459,NA-NA
7460,NA-NA
7461,NA-NA
7462,Proliferating-Ctrl
7463,NA-NA
7464,Progs.-Ctrl
7465,Progs.-Ctrl
7466,NA-NA
7467,NA-NA
7468,NA-NA
7469,Proliferating-Ctrl
7470,Progs.-Ctrl
7471,NA-NA
7472,RG-Ctrl
7473,Progs.-Ctrl
7474,NA-NA
7475,Proliferating-Ctrl
7476,NA-NA
7477,RG-Ctrl
7478,Neurons-Ctrl
7479,NA-NA
7480,Proliferating-Ctrl
7481,Progs.-Ctrl
7482,NA-NA
7483,NA-NA
7484,RG-Ctrl
7485,Proliferating-Ctrl
7486,Progs.-Ctrl
7487,Proliferating-Ctrl
7488,Progs.-Ctrl
7489,Neurons-Ctrl
7490,Progs.-Ctrl
7491,RG-Ctrl
7492,NA-NA
7493,NA-NA
7494,RG-Ctrl
7495,Progs.-Ctrl
7496,NA-NA
7497,RG-Ctrl
7498,RG-Ctrl
7499,NA-NA
7500,Progs.-Ctrl
7501,Proliferating-Ctrl
7502,RG-Ctrl
7503,RG-Ctrl
7504,Progs.-Ctrl
7505,NA-NA
7506,NA-NA
7507,NA-NA
7508,NA-NA
7509,Neurons-Ctrl
7510,NA-NA
7511,NA-NA
7512,Neurons-Ctrl
7513,RG-Ctrl
7514,Proliferating-Ctrl
7515,RG-Ctrl
7516,Progs.-Ctrl
7517,Progs.-Ctrl
7518,Proliferating-Ctrl
7519,Progs.-Ctrl
7520,NA-NA
7521,Progs.-Ctrl
7522,Progs.-Ctrl
7523,Mural-Ctrl
7524,Progs.-Ctrl
7525,RG-Ctrl
7526,Progs.-Ctrl
7527,Progs.-Ctrl
7528,Neurons-Ctrl
7529,Neurons-Ctrl
7530,Proliferating-Ctrl
7531,Progs.-Ctrl
7532,Mural-Ctrl
7533,Neurons-Ctrl
7534,Progs.-Ctrl
7535,Proliferating-Ctrl
7536,Progs.-Ctrl
7537,Proliferating-Ctrl
7538,Proliferating-Ctrl
7539,RG-Ctrl
7540,NA-NA
7541,Neurons-Ctrl
7542,Progs.-Ctrl
7543,Progs.-Ctrl
7544,Progs.-Ctrl
7545,Proliferating-Ctrl
7546,Proliferating-Ctrl
7547,Progs.-Ctrl
7548,RG-Ctrl
7549,Mural-Ctrl
7550,Progs.-Ctrl
7551,Neurons-Ctrl
7552,RG-Ctrl
7553,Astrocytes-Ctrl
7554,Progs.-Ctrl
7555,RG-Ctrl
7556,Progs.-Ctrl
7557,Mural-Ctrl
7558,Progs.-Ctrl
7559,Proliferating-Ctrl
7560,Proliferating-Ctrl
7561,Astrocytes-Ctrl
7562,NA-NA
7563,Progs.-Ctrl
7564,RG-Ctrl
7565,Proliferating-Ctrl
7566,Mural-Ctrl
7567,Neurons-Ctrl
7568,NA-NA
7569,Progs.-Ctrl
7570,Progs.-Ctrl
7571,RG-Ctrl
7572,Progs.-Ctrl
7573,RG-Ctrl
7574,NA-NA
7575,Progs.-Ctrl
7576,Neurons-Ctrl
7577,Proliferating-Ctrl
7578,Progs.-Ctrl
7579,Proliferating-Ctrl
7580,Progs.-Ctrl
7581,Proliferating-Ctrl
7582,RG-Ctrl
7583,NA-NA
7584,Progs.-Ctrl
7585,RG-Ctrl
7586,Progs.-Ctrl
7587,Proliferating-Ctrl
7588,Progs.-Ctrl
7589,RG-Ctrl
7590,Proliferating-Ctrl
7591,Proliferating-Ctrl
7592,Progs.-Ctrl
7593,Mural-Ctrl
7594,Progs.-Ctrl
7595,Mural-Ctrl
7596,Progs.-Ctrl
7597,Proliferating-Ctrl
7598,Mural-Ctrl
7599,Neurons-Ctrl
7600,RG-Ctrl
7601,Progs.-Ctrl
7602,Progs.-Ctrl
7603,NA-NA
7604,Proliferating-Ctrl
7605,Progs.-Ctrl
7606,Progs.-Ctrl
7607,NA-NA
7608,RG-Ctrl
7609,Progs.-Ctrl
7610,Progs.-Ctrl
7611,RG-Ctrl
7612,Progs.-Ctrl
7613,Proliferating-Ctrl
7614,Mural-Ctrl
7615,Neurons-Ctrl
7616,Progs.-Ctrl
7617,Astrocytes-Ctrl
7618,Proliferating-Ctrl
7619,Proliferating-Ctrl
7620,Progs.-Ctrl
7621,Progs.-Ctrl
7622,Proliferating-Ctrl
7623,Proliferating-Ctrl
7624,Progs.-Ctrl
7625,Progs.-Ctrl
7626,RG-Ctrl
7627,Progs.-Ctrl
7628,Progs.-Ctrl
7629,Progs.-Ctrl
7630,RG-Ctrl
7631,Proliferating-Ctrl
7632,NA-NA
7633,Progs.-Ctrl
7634,RG-Ctrl
7635,Astrocytes-Ctrl
7636,Progs.-Ctrl
7637,Progs.-Ctrl
7638,Proliferating-Ctrl
7639,Mural-Ctrl
7640,Progs.-Ctrl
7641,Proliferating-Ctrl
7642,Progs.-Ctrl
7643,Progs.-Ctrl
7644,Proliferating-Ctrl
7645,NA-NA
7646,Progs.-Ctrl
7647,RG-Ctrl
7648,Proliferating-Ctrl
7649,Progs.-Ctrl
7650,Neurons-Ctrl
7651,Progs.-Ctrl
7652,RG-Ctrl
7653,Proliferating-Ctrl
7654,Progs.-Ctrl
7655,Proliferating-Ctrl
7656,Neurons-Ctrl
7657,Progs.-Ctrl
7658,Proliferating-Ctrl
7659,Proliferating-Ctrl
7660,Mural-Ctrl
7661,Progs.-Ctrl
7662,Proliferating-Ctrl
7663,Progs.-Ctrl
7664,RG-Ctrl
7665,Mural-Ctrl
7666,NA-NA
7667,Neurons-Ctrl
7668,Progs.-Ctrl
7669,Progs.-Ctrl
7670,Neurons-Ctrl
7671,NA-NA
7672,Proliferating-Ctrl
7673,RG-Ctrl
7674,NA-NA
7675,RG-Ctrl
7676,Proliferating-Ctrl
7677,Neurons-Ctrl
7678,Progs.-Ctrl
7679,Mural-Ctrl
7680,RG-Ctrl
7681,Astrocytes-Ctrl
7682,Endothelial-Ctrl
7683,RG-Ctrl
7684,Progs.-Ctrl
7685,Proliferating-Ctrl
7686,NA-NA
7687,Proliferating-Ctrl
7688,Progs.-Ctrl
7689,Proliferating-Ctrl
7690,Mural-Ctrl
7691,Progs.-Ctrl
7692,RG-Ctrl
7693,Progs.-Ctrl
7694,RG-Ctrl
7695,Progs.-Ctrl
7696,RG-Ctrl
7697,Progs.-Ctrl
7698,Proliferating-Ctrl
7699,Progs.-Ctrl
7700,Mural-Ctrl
7701,NA-NA
7702,RG-Ctrl
7703,Proliferating-Ctrl
7704,Progs.-Ctrl
7705,Progs.-Ctrl
7706,Proliferating-Ctrl
7707,Neurons-Ctrl
7708,Progs.-Ctrl
7709,Progs.-Ctrl
7710,Neurons-Ctrl
7711,Progs.-Ctrl
7712,Proliferating-Ctrl
7713,Progs.-Ctrl
7714,NA-NA
7715,RG-Ctrl
7716,Progs.-Ctrl
7717,Proliferating-Ctrl
7718,Progs.-Ctrl
7719,Progs.-Ctrl
7720,Neurons-Ctrl
7721,NA-NA
7722,Endothelial-Ctrl
7723,Mural-Ctrl
7724,Progs.-Ctrl
7725,Progs.-Ctrl
7726,RG-Ctrl
7727,Proliferating-Ctrl
7728,Mural-Ctrl
7729,Neurons-Ctrl
7730,Proliferating-Ctrl
7731,Progs.-Ctrl
7732,Neurons-Ctrl
7733,RG-Ctrl
7734,Progs.-Ctrl
7735,Progs.-Ctrl
7736,Proliferating-Ctrl
7737,Progs.-Ctrl
7738,Neurons-Ctrl
7739,Progs.-Ctrl
7740,Mural-Ctrl
7741,NA-NA
7742,Progs.-Ctrl
7743,NA-NA
7744,Progs.-Ctrl
7745,Proliferating-Ctrl
7746,Progs.-Ctrl
7747,RG-Ctrl
7748,Mural-Ctrl
7749,Proliferating-Ctrl
7750,Progs.-Ctrl
7751,Progs.-Ctrl
7752,Progs.-Ctrl
7753,Progs.-Ctrl
7754,Proliferating-Ctrl
7755,RG-Ctrl
7756,RG-Ctrl
7757,Neurons-Ctrl
7758,RG-Ctrl
7759,RG-Ctrl
7760,Progs.-Ctrl
7761,Proliferating-Ctrl
7762,Proliferating-Ctrl
7763,NA-NA
7764,Progs.-Ctrl
7765,Proliferating-Ctrl
7766,RG-Ctrl
7767,RG-Ctrl
7768,Progs.-Ctrl
7769,Proliferating-Ctrl
7770,RG-Ctrl
7771,Progs.-Ctrl
7772,Neurons-Ctrl
7773,Progs.-Ctrl
7774,Progs.-Ctrl
7775,Neurons-Ctrl
7776,Progs.-Ctrl
7777,RG-Ctrl
7778,NA-NA
7779,Progs.-Ctrl
7780,RG-Ctrl
7781,Progs.-Ctrl
7782,Progs.-Ctrl
7783,NA-NA
7784,Proliferating-Ctrl
7785,Progs.-Ctrl
7786,Astrocytes-Ctrl
7787,RG-Ctrl
7788,NA-NA
7789,NA-NA
7790,Proliferating-Ctrl
7791,Progs.-Ctrl
7792,RG-Ctrl
7793,Progs.-Ctrl
7794,NA-NA
7795,Progs.-Ctrl
7796,NA-NA
7797,Progs.-Ctrl
7798,RG-Ctrl
7799,RG-Ctrl
7800,RG-Ctrl
7801,Progs.-Ctrl
7802,Proliferating-Ctrl
7803,RG-Ctrl
7804,RG-Ctrl
7805,Neurons-Ctrl
7806,Neurons-Ctrl
7807,Neurons-Ctrl
7808,RG-Ctrl
7809,Progs.-Ctrl
7810,Progs.-Ctrl
7811,RG-Ctrl
7812,NA-NA
7813,NA-NA
7814,RG-Ctrl
7815,Progs.-Ctrl
7816,Proliferating-Ctrl
7817,Neurons-Ctrl
7818,NA-NA
7819,Neurons-Ctrl
7820,RG-Ctrl
7821,Progs.-Ctrl
7822,Neurons-Ctrl
7823,NA-NA
7824,RG-Ctrl
7825,RG-Ctrl
7826,RG-Ctrl
7827,Myeloid-Ctrl
7828,RG-Ctrl
7829,Proliferating-Ctrl
7830,Progs.-Ctrl
7831,Progs.-Ctrl
7832,RG-Ctrl
7833,RG-Ctrl
7834,Proliferating-Ctrl
7835,Progs.-Ctrl
7836,Mural-Ctrl
7837,Progs.-Ctrl
7838,RG-Ctrl
7839,Progs.-Ctrl
7840,Progs.-Ctrl
7841,Neurons-Ctrl
7842,Endothelial-Ctrl
7843,RG-Ctrl
7844,Progs.-Ctrl
7845,NA-NA
7846,Proliferating-Ctrl
